loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_redeemed_dollars,active_months,first_activity,last_activity,recency_months,avg_flights_per_month,points_redemption_ratio,distance_per_flight,official_churn,behavioral_churn,churn,salary_imputed,tenure_months,cluster,customer_segment
325367,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Married,Star,3444.97,Standard,2017,5,,,39,59407,59407.0,1408,253,24,2017-01-01,2018-12-01,0.0,1.625,0.0237009106670931,1523.2564102564102,0,0,0,73455.0,19,3,Loyal Customers
263055,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,76825.0,Married,Star,3452.03,Standard,2013,7,,,42,59408,59408.0,548,99,24,2017-01-01,2018-12-01,0.0,1.75,0.0092243468893078,1414.4761904761904,0,0,0,76825.0,65,3,Loyal Customers
856654,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,80036.0,Married,Star,3452.41,Standard,2013,4,,,41,66740,66740.0,328,59,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0049145939466586,1627.8048780487804,0,0,0,80036.0,68,3,Loyal Customers
721423,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,3455.17,Standard,2012,9,,,45,79511,79511.0,484,87,24,2017-01-01,2018-12-01,0.0,1.875,0.0060872080592622,1766.911111111111,0,0,0,73455.0,75,3,Loyal Customers
807902,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Single,Star,3455.17,Standard,2016,8,,,37,60381,60381.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0,1631.918918918919,0,0,0,73455.0,28,3,Loyal Customers
587619,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81959.0,Divorced,Star,3455.23,Standard,2012,4,,,40,63461,63461.0,823,148,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.0129685948850475,1586.525,0,0,0,81959.0,80,3,Loyal Customers
439675,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Married,Star,3457.15,Standard,2014,3,,,20,23882,23882.0,1031,186,24,2017-01-01,2018-12-01,0.0,0.8333333333333334,0.0431705887279122,1194.1,0,0,0,73455.0,57,1,At-Risk Customers
960309,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Married,Star,3459.23,Standard,2017,6,,,16,27630,27630.0,574,103,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.0207745204487875,1726.875,0,0,0,73455.0,18,1,At-Risk Customers
215651,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Single,Star,3467.32,Standard,2017,7,,,39,49831,49831.0,746,134,24,2017-01-01,2018-12-01,0.0,1.625,0.0149706006301298,1277.7179487179487,0,0,0,73455.0,17,3,Loyal Customers
115198,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,55845.0,Married,Star,3469.84,Standard,2012,9,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,55845.0,75,1,At-Risk Customers
700145,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,101339.0,Married,Star,3470.18,Standard,2016,5,,,53,72574,72574.0,1088,196,24,2017-01-01,2018-12-01,0.0,2.208333333333333,0.0149915947860115,1369.3207547169811,0,0,0,101339.0,31,3,Loyal Customers
478785,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,3475.07,Standard,2017,6,,,21,35758,35758.0,0,0,24,2017-01-01,2018-12-01,0.0,0.875,0.0,1702.7619047619048,0,0,0,73455.0,18,1,At-Risk Customers
148453,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,3479.14,Standard,2018,7,,,7,12700,12700.0,486,87,24,2017-01-01,2018-12-01,0.0,0.2916666666666667,0.038267716535433,1814.2857142857144,0,0,0,73455.0,5,1,At-Risk Customers
790123,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,80722.0,Married,Star,3479.26,Standard,2016,12,,,48,64079,64079.0,0,0,24,2017-01-01,2018-12-01,0.0,2.0,0.0,1334.9791666666667,0,0,0,80722.0,24,3,Loyal Customers
895778,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,80722.0,Married,Star,3479.26,Standard,2018,8,,,7,7646,7646.0,0,0,24,2017-01-01,2018-12-01,0.0,0.2916666666666667,0.0,1092.2857142857142,0,0,0,80722.0,4,1,At-Risk Customers
283994,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,57542.0,Married,Star,3479.76,Standard,2017,3,,,30,39734,39734.0,0,0,24,2017-01-01,2018-12-01,0.0,1.25,0.0,1324.4666666666667,0,0,0,57542.0,21,3,Loyal Customers
415067,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,3482.04,Standard,2013,8,,,39,51887,51887.0,970,175,24,2017-01-01,2018-12-01,0.0,1.625,0.0186944706766627,1330.4358974358977,0,0,0,73455.0,64,3,Loyal Customers
278676,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,79589.0,Married,Star,3482.69,Standard,2013,1,,,38,57409,57409.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0,1510.7631578947369,0,0,0,79589.0,71,3,Loyal Customers
694168,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,57011.0,Divorced,Star,3484.14,Standard,2017,2,2017.0,10.0,11,12631,12631.0,0,0,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.0,1148.2727272727273,1,0,1,57011.0,22,1,At-Risk Customers
475713,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,3486.7,Standard,2016,11,,,23,37160,37160.0,1182,213,24,2017-01-01,2018-12-01,0.0,0.9583333333333334,0.0318083961248654,1615.6521739130435,0,0,0,73455.0,25,1,At-Risk Customers
677068,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Star,3486.7,Standard,2018,5,,,39,57191,57191.0,897,162,24,2017-01-01,2018-12-01,0.0,1.625,0.0156842859890542,1466.4358974358977,0,0,0,73455.0,7,3,Loyal Customers
702284,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Star,3489.28,Standard,2014,11,,,28,51613,51613.0,707,127,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.0136980993160637,1843.321428571429,0,0,0,73455.0,49,3,Loyal Customers
790303,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,98485.0,Divorced,Star,3490.03,Standard,2015,12,,,39,57349,57349.0,1215,218,24,2017-01-01,2018-12-01,0.0,1.625,0.0211860712479729,1470.4871794871794,0,0,0,98485.0,36,3,Loyal Customers
107835,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,50363.0,Single,Star,3495.89,Standard,2018,9,,,5,7565,7565.0,424,76,24,2017-01-01,2018-12-01,0.0,0.2083333333333333,0.0560475875743555,1513.0,0,0,0,50363.0,3,1,At-Risk Customers
203950,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,78145.0,Married,Star,3497.48,Standard,2017,8,,,18,27674,27674.0,828,149,24,2017-01-01,2018-12-01,0.0,0.75,0.0299197802991978,1537.4444444444443,0,0,0,78145.0,16,1,At-Risk Customers
146354,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,97324.0,Married,Star,3500.45,Standard,2018,1,,,18,26016,26016.0,579,104,24,2017-01-01,2018-12-01,0.0,0.75,0.0222555350553505,1445.3333333333333,0,0,0,97324.0,11,1,At-Risk Customers
512262,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Married,Star,3500.86,Standard,2014,8,,,37,53653,53653.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0,1450.081081081081,0,0,0,73455.0,52,3,Loyal Customers
652394,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Married,Star,3500.86,Standard,2014,12,,,41,61824,61824.0,1024,184,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0165631469979296,1507.9024390243903,0,0,0,73455.0,48,3,Loyal Customers
762355,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,62283.0,Married,Star,3508.57,Standard,2012,8,,,50,73498,73498.0,1013,182,24,2017-01-01,2018-12-01,0.0,2.083333333333333,0.0137826879642983,1469.96,0,0,0,62283.0,76,3,Loyal Customers
788759,Canada,Quebec,Tremblant,H5Y 2S9,Male,High School or Below,62283.0,Married,Star,3508.57,Standard,2016,5,,,41,65078,65078.0,2116,381,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0325148283598143,1587.2682926829268,0,0,0,62283.0,31,3,Loyal Customers
834081,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Single,Star,3515.46,Standard,2014,4,,,41,53762,53762.0,1283,231,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0238644395669803,1311.2682926829268,0,0,0,73455.0,56,3,Loyal Customers
420126,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,High School or Below,49868.0,Married,Star,3515.83,Standard,2018,5,,,14,14014,14014.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.0,1001.0,0,0,0,49868.0,7,1,At-Risk Customers
842066,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,98353.0,Married,Star,3522.48,Standard,2017,3,,,42,56678,56678.0,567,102,24,2017-01-01,2018-12-01,0.0,1.75,0.0100038815766258,1349.4761904761904,0,0,0,98353.0,21,3,Loyal Customers
835920,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,58361.0,Married,Star,18484.81,2018 Promotion,2018,2,,,31,57641,86461.5,898,161,11,2018-02-01,2018-12-01,0.0,2.8181818181818183,0.0103861256166039,1859.3870967741937,0,0,0,58361.0,10,0,Frequent Travelers
108367,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,54794.0,Married,Star,3528.04,Standard,2017,5,2018.0,1.0,14,19611,19611.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.0,1400.7857142857142,1,0,1,54794.0,19,1,At-Risk Customers
172731,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,54794.0,Married,Star,3528.04,Standard,2018,11,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,54794.0,1,1,At-Risk Customers
258102,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,54794.0,Married,Star,3528.04,Standard,2012,9,,,41,54450,54450.0,1045,189,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0191919191919191,1328.0487804878048,0,0,0,54794.0,75,3,Loyal Customers
750688,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,54794.0,Married,Star,3528.04,Standard,2013,10,,,48,73218,73218.0,4208,757,24,2017-01-01,2018-12-01,0.0,2.0,0.0574722062880712,1525.375,0,0,0,54794.0,62,3,Loyal Customers
833704,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,54794.0,Married,Star,3528.04,Standard,2014,9,,,28,44730,44730.0,1439,259,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.0321708025933378,1597.5,0,0,0,54794.0,51,3,Loyal Customers
906468,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,54794.0,Married,Star,3528.04,Standard,2012,7,,,31,44962,44962.0,1901,341,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.0422801476802633,1450.3870967741937,0,0,0,54794.0,77,3,Loyal Customers
944821,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,54794.0,Married,Star,3528.04,Standard,2017,3,,,29,34789,34789.0,0,0,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.0,1199.6206896551723,0,0,0,54794.0,21,3,Loyal Customers
484317,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,51579.0,Married,Star,3531.04,Standard,2015,5,,,39,63342,63342.0,1452,261,24,2017-01-01,2018-12-01,0.0,1.625,0.0229231789334091,1624.1538461538462,0,0,0,51579.0,43,3,Loyal Customers
430813,Canada,Ontario,Sudbury,M5V 1G5,Female,College,,Single,Star,3531.35,Standard,2012,9,,,45,56230,56230.0,1831,330,24,2017-01-01,2018-12-01,0.0,1.875,0.0325626889560732,1249.5555555555557,0,0,0,73455.0,75,3,Loyal Customers
982416,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,55123.0,Single,Star,3536.65,Standard,2016,2,,,40,62585,62585.0,1859,335,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.0297036030997842,1564.625,0,0,0,55123.0,34,3,Loyal Customers
607662,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,3539.97,Standard,2016,1,,,42,66108,66108.0,2284,411,24,2017-01-01,2018-12-01,0.0,1.75,0.0345495250196647,1574.0,0,0,0,73455.0,35,3,Loyal Customers
748701,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,3545.41,Standard,2017,2,,,34,60541,60541.0,1647,297,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0272047042500123,1780.6176470588234,0,0,0,73455.0,22,3,Loyal Customers
664705,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Star,3546.4,Standard,2013,8,,,40,54260,54260.0,0,0,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.0,1356.5,0,0,0,73455.0,64,3,Loyal Customers
520163,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,87603.0,Married,Star,3548.15,Standard,2016,11,,,36,51555,51555.0,305,55,24,2017-01-01,2018-12-01,0.0,1.5,0.0059160120259916,1432.0833333333333,0,0,0,87603.0,25,3,Loyal Customers
604470,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,3548.4,Standard,2015,9,,,55,95279,95279.0,789,142,24,2017-01-01,2018-12-01,0.0,2.2916666666666665,0.0082809433348376,1732.3454545454545,0,0,0,73455.0,39,3,Loyal Customers
587543,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,74756.0,Married,Star,3554.85,Standard,2018,6,,,7,9818,9818.0,476,86,24,2017-01-01,2018-12-01,0.0,0.2916666666666667,0.0484823793033204,1402.571428571429,0,0,0,74756.0,6,1,At-Risk Customers
855451,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,74756.0,Married,Star,3554.85,Standard,2017,4,2018.0,7.0,16,21891,21891.0,1867,336,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.0852861906719656,1368.1875,1,0,1,74756.0,20,1,At-Risk Customers
993328,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,74756.0,Married,Star,3554.85,Standard,2014,5,,,50,80377,80377.0,467,84,24,2017-01-01,2018-12-01,0.0,2.083333333333333,0.0058101198103935,1607.54,0,0,0,74756.0,55,3,Loyal Customers
776153,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,60500.0,Married,Star,3557.2,Standard,2017,9,2018.0,5.0,9,13766,13766.0,0,0,24,2017-01-01,2018-12-01,0.0,0.375,0.0,1529.5555555555557,1,0,1,60500.0,15,1,At-Risk Customers
100883,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,,Single,Star,3561.04,Standard,2013,6,,,34,53659,53659.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0,1578.2058823529412,0,0,0,73455.0,66,3,Loyal Customers
577124,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Star,3567.5,Standard,2017,1,,,27,34512,34512.0,1426,256,24,2017-01-01,2018-12-01,0.0,1.125,0.0413189615206305,1278.2222222222222,0,0,0,73455.0,23,1,At-Risk Customers
613546,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Married,Star,3567.5,Standard,2016,12,,,36,56165,56165.0,1344,241,24,2017-01-01,2018-12-01,0.0,1.5,0.0239294934567791,1560.138888888889,0,0,0,73455.0,24,3,Loyal Customers
826271,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Married,Star,3567.5,Standard,2017,10,2018.0,6.0,10,18135,18135.0,812,146,24,2017-01-01,2018-12-01,0.0,0.4166666666666667,0.0447752963881996,1813.5,1,0,1,73455.0,14,1,At-Risk Customers
505790,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,73008.0,Married,Star,3570.76,Standard,2013,1,,,33,32190,32190.0,0,0,24,2017-01-01,2018-12-01,0.0,1.375,0.0,975.4545454545456,0,0,0,73008.0,71,3,Loyal Customers
269120,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Star,3571.35,Standard,2014,10,,,44,59492,59492.0,0,0,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.0,1352.090909090909,0,0,0,73455.0,50,3,Loyal Customers
302198,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,85949.0,Single,Star,3571.35,Standard,2013,4,,,42,54460,54460.0,901,162,24,2017-01-01,2018-12-01,0.0,1.75,0.0165442526625045,1296.6666666666667,0,0,0,85949.0,68,3,Loyal Customers
221328,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,86738.0,Divorced,Star,3571.83,Standard,2013,5,,,32,48967,48967.0,495,89,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.0101088488165499,1530.21875,0,0,0,86738.0,67,3,Loyal Customers
195069,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,73447.0,Divorced,Star,3572.49,Standard,2018,10,,,2,4254,4254.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0833333333333333,0.0,2127.0,0,0,0,73447.0,2,1,At-Risk Customers
492966,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,93811.0,Married,Star,3579.77,Standard,2016,6,,,41,57676,57676.0,364,66,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0063111172758166,1406.7317073170732,0,0,0,93811.0,30,3,Loyal Customers
875212,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,83990.0,Married,Star,3580.08,Standard,2018,6,,,35,57844,57844.0,1378,248,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0238226955258972,1652.6857142857143,0,0,0,83990.0,6,3,Loyal Customers
824133,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,67821.0,Single,Star,3585.88,Standard,2017,2,,,27,35365,35365.0,974,175,24,2017-01-01,2018-12-01,0.0,1.125,0.0275413544464866,1309.8148148148148,0,0,0,67821.0,22,1,At-Risk Customers
909066,Canada,Quebec,Tremblant,H5Y 2S9,Female,Doctor,123495.0,Married,Star,3587.36,Standard,2016,6,2017.0,2.0,6,4690,4690.0,291,52,24,2017-01-01,2018-12-01,0.0,0.25,0.062046908315565,781.6666666666666,1,0,1,123495.0,30,1,At-Risk Customers
650358,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,3588.93,Standard,2014,2,,,33,47129,47129.0,769,139,24,2017-01-01,2018-12-01,0.0,1.375,0.0163169173969318,1428.1515151515152,0,0,0,73455.0,58,3,Loyal Customers
787606,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Star,3588.93,Standard,2017,4,,,45,68296,68296.0,1526,275,24,2017-01-01,2018-12-01,0.0,1.875,0.0223439147241419,1517.6888888888889,0,0,0,73455.0,20,3,Loyal Customers
338872,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,54550.0,Divorced,Star,3589.37,Standard,2016,12,,,35,51204,51204.0,2820,507,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0550738223576283,1462.9714285714283,0,0,0,54550.0,24,3,Loyal Customers
302657,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,89933.0,Married,Star,3589.71,Standard,2018,8,,,8,10669,10669.0,0,0,24,2017-01-01,2018-12-01,0.0,0.3333333333333333,0.0,1333.625,0,0,0,89933.0,4,1,At-Risk Customers
686031,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Married,Star,3591.07,Standard,2017,1,,,39,60157,60157.0,1298,234,24,2017-01-01,2018-12-01,0.0,1.625,0.0215768738467676,1542.4871794871794,0,0,0,73455.0,23,3,Loyal Customers
875086,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,52405.0,Divorced,Star,3592.0,Standard,2017,9,,,18,26728,26728.0,532,96,24,2017-01-01,2018-12-01,0.0,0.75,0.0199042202933253,1484.888888888889,0,0,0,52405.0,15,1,At-Risk Customers
970783,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,52405.0,Divorced,Star,3592.0,Standard,2017,9,,,21,31030,31030.0,436,78,24,2017-01-01,2018-12-01,0.0,0.875,0.0140509184660006,1477.6190476190477,0,0,0,52405.0,15,1,At-Risk Customers
734880,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,150904.0,Divorced,Star,3593.13,Standard,2013,7,,,41,63646,63646.0,392,71,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0061590673412311,1552.341463414634,0,0,0,150904.0,65,3,Loyal Customers
898000,Canada,Alberta,Calgary,T3E 2V9,Female,College,,Single,Star,3595.31,Standard,2012,6,,,58,80312,80312.0,431,78,24,2017-01-01,2018-12-01,0.0,2.4166666666666665,0.0053665703755354,1384.6896551724135,0,0,0,73455.0,78,3,Loyal Customers
578203,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,54367.0,Married,Star,3596.83,Standard,2016,3,,,36,47749,47749.0,1536,276,24,2017-01-01,2018-12-01,0.0,1.5,0.0321682129468679,1326.361111111111,0,0,0,54367.0,33,3,Loyal Customers
145688,Canada,Ontario,Sudbury,M5V 1G5,Female,Master,118530.0,Single,Star,3600.93,Standard,2018,1,,,26,27784,27784.0,657,118,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.0236467031384969,1068.6153846153843,0,0,0,118530.0,11,1,At-Risk Customers
207865,Canada,Ontario,Toronto,M2Z 4K1,Female,Master,118530.0,Single,Star,3600.93,Standard,2016,12,,,35,41121,41121.0,1063,192,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0258505386542156,1174.8857142857144,0,0,0,118530.0,24,3,Loyal Customers
727686,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Master,118530.0,Single,Star,3600.93,Standard,2015,2,2017.0,7.0,11,19993,19993.0,385,69,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.0192567398589506,1817.5454545454545,1,0,1,118530.0,46,1,At-Risk Customers
903797,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,118530.0,Single,Star,3600.93,Standard,2014,11,,,29,41662,41662.0,1669,301,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.0400604867745187,1436.6206896551723,0,0,0,118530.0,49,3,Loyal Customers
954231,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,118530.0,Single,Star,3600.93,Standard,2015,2,,,34,50816,50816.0,789,142,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.0155266057934508,1494.5882352941176,0,0,0,118530.0,46,3,Loyal Customers
426141,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,47701.0,Married,Star,3605.86,Standard,2018,12,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,0,0,0,47701.0,0,1,At-Risk Customers
619920,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,87398.0,Divorced,Star,3605.97,Standard,2013,10,,,58,90160,90160.0,1588,286,24,2017-01-01,2018-12-01,0.0,2.4166666666666665,0.0176131322094055,1554.4827586206898,0,0,0,87398.0,62,3,Loyal Customers
725575,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Doctor,87398.0,Divorced,Star,3605.97,Standard,2012,6,,,45,75646,75646.0,1394,251,24,2017-01-01,2018-12-01,0.0,1.875,0.0184279406710202,1681.022222222222,0,0,0,87398.0,78,3,Loyal Customers
518622,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,78248.0,Divorced,Star,3611.18,Standard,2014,4,,,24,32716,32716.0,1195,215,24,2017-01-01,2018-12-01,0.0,1.0,0.0365264702286343,1363.1666666666667,0,0,0,78248.0,56,3,Loyal Customers
658407,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Star,3614.08,Standard,2016,1,2018.0,2.0,28,45811,45811.0,1143,206,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.0249503394381262,1636.107142857143,1,0,1,73455.0,35,3,Loyal Customers
982528,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Single,Star,3614.08,Standard,2017,9,2018.0,5.0,7,10357,10357.0,0,0,24,2017-01-01,2018-12-01,0.0,0.2916666666666667,0.0,1479.571428571429,1,0,1,73455.0,15,1,At-Risk Customers
162568,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Single,Star,3622.87,Standard,2013,11,2016.0,7.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,0.0,,1,0,1,73455.0,61,1,At-Risk Customers
623569,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Single,Star,3623.45,Standard,2012,10,,,35,31427,31427.0,879,158,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0279695802971966,897.9142857142857,0,0,0,73455.0,74,3,Loyal Customers
193722,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59598.0,Divorced,Star,3624.9,Standard,2017,1,,,42,62339,62339.0,645,116,24,2017-01-01,2018-12-01,0.0,1.75,0.0103466529780715,1484.2619047619048,0,0,0,59598.0,23,3,Loyal Customers
462366,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,59598.0,Divorced,Star,3624.9,Standard,2015,1,2017.0,7.0,19,30506,30506.0,515,93,24,2017-01-01,2018-12-01,0.0,0.7916666666666666,0.0168819248672392,1605.578947368421,1,0,1,59598.0,47,1,At-Risk Customers
113755,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,63616.0,Married,Star,3633.05,Standard,2013,3,,,18,19113,19113.0,460,83,24,2017-01-01,2018-12-01,0.0,0.75,0.0240673886883273,1061.8333333333333,0,0,0,63616.0,69,1,At-Risk Customers
567210,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,57559.0,Married,Star,3635.03,Standard,2012,10,,,29,43334,43334.0,431,78,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.0099460008307564,1494.2758620689656,0,0,0,57559.0,74,3,Loyal Customers
960629,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,57559.0,Married,Star,3635.03,Standard,2013,4,,,31,48913,48913.0,1258,227,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.0257191339725635,1577.8387096774193,0,0,0,57559.0,68,3,Loyal Customers
